condition,jd_tdb,date_tdb,astronomical_year,era,display_year,month,day,time_tdb,calendar,outer_body,outer_orbit_index,outer_phase,perihelion_jd_tdb,perihelion_date_tdb,perihelion_q_km,outer_distance_km,delta_outer_km,inner_distance_km,residual_km,roots_in_orbit
3_6,1297462.597593427170,1161 BCE-04-05 02:20:32,-1160,BCE,1161,4,5,02:20:32,Julian,saturn,96,Approaching perihelion,1290299.738987239543,1181 BCE-08-25 05:44:08,1332893308.599123954773,1484356625.149414539337,151463316.550290584564,151463316.550282180309,-0.000010281801,2
3_6,1304828.351585866883,1141 BCE-06-04 20:26:17,-1140,BCE,1141,6,4,20:26:17,Julian,saturn,97,Receding from perihelion,1301136.023381891660,1151 BCE-04-26 12:33:40,1332995218.258241653442,1485204462.921083927155,152209244.662842273712,152209244.662838071585,-0.000010281801,2
3_6,1308270.287642080337,1132 BCE-11-06 18:54:12,-1131,BCE,1132,11,6,18:54:12,Julian,saturn,97,Approaching perihelion,1301136.023381891660,1151 BCE-04-26 12:33:40,1332995218.258241653442,1480003722.682226896286,147008504.423985242844,147008504.423981428146,-0.000010281801,2
3_6,1315540.837572657038,1112 BCE-10-03 08:06:06,-1111,BCE,1112,10,3,08:06:06,Julian,saturn,98,Receding from perihelion,1311847.796837649075,1122 BCE-08-24 07:07:27,1333323168.806625843048,1481180378.124873161316,147857209.318247318268,147857209.318247973919,-0.000010281801,2
3_6,1318988.177241062047,1102 BCE-03-12 16:15:14,-1101,BCE,1102,3,12,16:15:14,Julian,saturn,98,Approaching perihelion,1311847.796837649075,1122 BCE-08-24 07:07:27,1333323168.806625843048,1483838580.954587697983,150515412.147961854935,150515412.147951453924,-0.000010281801,2
3_6,1326403.242227660026,1082 BCE-06-30 17:48:48,-1081,BCE,1082,6,30,17:48:48,Julian,saturn,99,Receding from perihelion,1322674.743084797636,1092 BCE-04-15 05:50:03,1334063026.958834409714,1485801166.053193569183,151738139.094359159470,151738139.094364285469,-0.000010281801,2
3_6,1329644.022773501696,1073 BCE-05-14 12:32:48,-1072,BCE,1073,5,14,12:32:48,Julian,saturn,99,Approaching perihelion,1322674.743084797636,1092 BCE-04-15 05:50:03,1334063026.958834409714,1486303064.850101709366,152240037.891267299652,152240037.891270935535,-0.000010281801,2
3_6,1337104.026706412435,1053 BCE-10-16 12:38:27,-1052,BCE,1053,10,16,12:38:27,Julian,saturn,100,Receding from perihelion,1333386.971718169516,1063 BCE-08-13 11:19:16,1334106056.747278213501,1481556769.957715988159,147450713.210437774658,147450713.210448384285,-0.000010281801,2
3_6,1340505.979115626309,1043 BCE-02-08 11:29:56,-1042,BCE,1043,2,8,11:29:56,Julian,saturn,100,Approaching perihelion,1333386.971718169516,1063 BCE-08-13 11:19:16,1334106056.747278213501,1483153028.137302875519,149046971.390024662018,149046971.390000671148,-0.000010281801,2
3_6,1347969.315572277177,1023 BCE-07-16 19:34:25,-1022,BCE,1023,7,16,19:34:25,Julian,saturn,101,Receding from perihelion,1344208.463148781098,1033 BCE-03-29 23:06:56,1335109623.188530445099,1486343789.774322032928,151234166.585791587830,151234166.585785180330,-0.000010281801,2
3_6,1351152.632926744642,1014 BCE-04-04 03:11:25,-1013,BCE,1014,4,4,03:11:25,Julian,saturn,101,Approaching perihelion,1344208.463148781098,1033 BCE-03-29 23:06:56,1335109623.188530445099,1486458545.674489259720,151348922.485958814621,151348922.485960662365,-0.000010281801,2
3_6,1358656.732996530132,0994 BCE-10-20 05:35:31,-993,BCE,994,10,20,05:35:31,Julian,saturn,102,Receding from perihelion,1354916.850336566102,1004 BCE-07-24 08:24:29,1334665776.243165493011,1482056211.801564216614,147390435.558398723602,147390435.558404147625,-0.000010281801,2
3_6,1362015.685726680327,0985 BCE-12-30 04:27:27,-984,BCE,985,12,30,04:27:27,Julian,saturn,102,Approaching perihelion,1354916.850336566102,1004 BCE-07-24 08:24:29,1334665776.243165493011,1482149813.227244615555,147484036.984079122543,147484036.984071999788,-0.000010281801,2
3_6,1369529.725113135763,0964 BCE-07-27 05:24:10,-963,BCE,964,7,27,05:24:10,Julian,saturn,103,Receding from perihelion,1365727.816093744477,0974 BCE-02-28 07:35:10,1336248466.804651975632,1487097404.736701965332,150848937.932049989700,150848937.932030856609,-0.000010281801,2
3_6,1372665.466073208721,0955 BCE-02-25 23:11:09,-954,BCE,955,2,25,23:11:09,Julian,saturn,103,Approaching perihelion,1365727.816093744477,0974 BCE-02-28 07:35:10,1336248466.804651975632,1486052536.901608467102,149804070.096956491470,149804070.096963971853,-0.000010281801,2
3_6,1380204.357161575928,0935 BCE-10-17 20:34:19,-934,BCE,935,10,17,20:34:19,Julian,saturn,104,Receding from perihelion,1376441.383427953580,0945 BCE-06-28 21:12:08,1335288949.761346101761,1482753857.019606590271,147464907.258260488510,147464907.258263796568,-0.000010281801,2
3_6,1383358.204781087814,0926 BCE-06-06 16:54:53,-925,BCE,926,6,6,16:54:53,Julian,saturn,104,Approaching perihelion,1376441.383427953580,0945 BCE-06-28 21:12:08,1335288949.761346101761,1487494860.788980484009,152205911.027634382248,152205911.027631700039,-0.000010281801,2
3_6,1391078.286105606239,0905 BCE-07-25 18:51:59,-904,BCE,905,7,25,18:51:59,Julian,saturn,105,Receding from perihelion,1387239.873756995192,0915 BCE-01-21 08:58:13,1337043894.912701845169,1487963577.889537334442,150919682.976835489273,150919682.976842135191,-0.000010281801,2
3_6,1394180.510630541248,0896 BCE-01-22 00:15:18,-895,BCE,896,1,22,00:15:18,Julian,saturn,105,Approaching perihelion,1387239.873756995192,0915 BCE-01-21 08:58:13,1337043894.912701845169,1485291345.384555101395,148247450.471853256226,148247450.471846163273,-0.000010281801,2
3_6,1401739.622811238747,0876 BCE-10-03 02:56:51,-875,BCE,876,10,3,02:56:51,Julian,saturn,106,Receding from perihelion,1397952.308976403205,0886 BCE-05-21 19:24:56,1335742510.444366693497,1483694322.097048521042,147951811.652681827545,147951811.652675092220,-0.000010281801,2
3_6,1404844.874876301270,0867 BCE-04-04 08:59:49,-866,BCE,867,4,4,08:59:49,Julian,saturn,106,Approaching perihelion,1397952.308976403205,0886 BCE-05-21 19:24:56,1335742510.444366693497,1487060441.122066736221,151317930.677700042725,151317930.677707880735,-0.000010281801,2
3_6,1412620.575999139808,0846 BCE-07-19 01:49:26,-845,BCE,846,7,19,01:49:26,Julian,saturn,107,Receding from perihelion,1408747.027523753466,0857 BCE-12-09 12:39:38,1337747318.710830211639,1488969762.675250053406,151222443.964419841766,151222443.964421421289,-0.000010281801,2
3_6,1415693.737346564885,0838 BCE-12-17 05:41:47,-837,BCE,838,12,17,05:41:47,Julian,saturn,107,Approaching perihelion,1408747.027523753466,0857 BCE-12-09 12:39:38,1337747318.710830211639,1484884586.764179229736,147137268.053349018097,147137268.053353458643,-0.000010281801,2
3_6,1423266.651858980767,0817 BCE-09-10 03:38:41,-816,BCE,817,9,10,03:38:41,Julian,saturn,108,Receding from perihelion,1419461.722246185644,0827 BCE-04-11 05:20:02,1335873391.386810779572,1484780157.892574310303,148906766.505763530731,148906766.505768209696,-0.000010281801,2
3_6,1426361.622174021322,0808 BCE-03-02 02:55:56,-807,BCE,808,3,2,02:55:56,Julian,saturn,108,Approaching perihelion,1419461.722246185644,0827 BCE-04-11 05:20:02,1335873391.386810779572,1485817248.550176620483,149943857.163365840912,149943857.163368374109,-0.000010281801,2
3_6,1434146.225391073385,0787 BCE-06-24 17:24:34,-786,BCE,787,6,24,17:24:34,Julian,saturn,109,Receding from perihelion,1430246.967311965534,0798 BCE-10-21 11:12:56,1338003041.796403408051,1489935102.501024723053,151932060.704621315002,151932060.704625189304,-0.000010281801,4
3_6,1437075.867123100208,0779 BCE-07-02 08:48:39,-778,BCE,779,7,2,08:48:39,Julian,saturn,109,Approaching perihelion,1430246.967311965534,0798 BCE-10-21 11:12:56,1338003041.796403408051,1489759249.765110731125,151756207.968707323074,151756207.968707382679,-0.000010281801,4
3_6,1437127.952293512411,0779 BCE-08-23 10:51:18,-778,BCE,779,8,23,10:51:18,Julian,saturn,109,Approaching perihelion,1430246.967311965534,0798 BCE-10-21 11:12:56,1338003041.796403408051,1487758308.271743774414,149755266.475340366364,149755266.475341528654,-0.000010281801,4
3_6,1437187.413988885004,0779 BCE-10-21 21:56:09,-778,BCE,779,10,21,21:56:09,Julian,saturn,109,Approaching perihelion,1430246.967311965534,0798 BCE-10-21 11:12:56,1338003041.796403408051,1485406538.665931463242,147403496.869528055191,147403496.869529008865,-0.000010281801,4
3_6,1444791.453829060076,0758 BCE-08-16 22:53:31,-757,BCE,758,8,16,22:53:31,Julian,saturn,110,Receding from perihelion,1440967.729029149283,0768 BCE-02-26 05:29:48,1335925814.393390893936,1485994835.687840461731,150069021.294449567795,150069021.294446527958,-0.000010281801,2
3_6,1447887.585109636886,0749 BCE-02-07 02:02:33,-748,BCE,749,2,7,02:02:33,Julian,saturn,110,Approaching perihelion,1440967.729029149283,0768 BCE-02-26 05:29:48,1335925814.393390893936,1484765014.398689270020,148839200.005298376083,148839200.005303502083,-0.000010281801,2
3_6,1455646.541351066669,0728 BCE-05-06 00:59:33,-727,BCE,728,5,6,00:59:33,Julian,saturn,111,Receding from perihelion,1451751.434533853782,0739 BCE-09-05 22:25:44,1338014627.721166372299,1490104072.390340328217,152089444.669173955917,152089444.669173747301,-0.000010281801,2
3_6,1458584.115428417223,0720 BCE-05-21 14:46:13,-719,BCE,720,5,21,14:46:13,Julian,saturn,111,Approaching perihelion,1451751.434533853782,0739 BCE-09-05 22:25:44,1338014627.721166372299,1490258399.077317953110,152243771.356151580811,152243771.356148779392,-0.000010281801,2
3_6,1466304.064694901463,0699 BCE-07-10 13:33:10,-698,BCE,699,7,10,13:33:10,Julian,saturn,112,Receding from perihelion,1462476.010271941544,0709 BCE-01-16 12:14:47,1335518757.997031688690,1487062015.376807451248,151543257.379775762558,151543257.379769206047,-0.000010281801,2
3_6,1469424.464455829700,0690 BCE-01-24 23:08:49,-689,BCE,690,1,24,23:08:49,Julian,saturn,112,Approaching perihelion,1462476.010271941544,0709 BCE-01-16 12:14:47,1335518757.997031688690,1483790226.725050210953,148271468.728018522263,148271468.728015154600,-0.000010281801,2
3_6,1477012.792264734861,0670 BCE-11-04 07:00:52,-669,BCE,670,11,4,07:00:52,Julian,saturn,113,Receding from perihelion,1473255.932558908826,0680 BCE-07-22 10:22:53,1337857332.831718921661,1484996507.237185478210,147139174.405466556549,147139174.405470341444,-0.000010281801,2
3_6,1480124.390473929001,0661 BCE-05-11 21:22:17,-660,BCE,661,5,11,21:22:17,Julian,saturn,113,Approaching perihelion,1473255.932558908826,0680 BCE-07-22 10:22:53,1337857332.831718921661,1490023980.099469900131,152166647.267750978470,152166647.267746239901,-0.000010281801,2
3_6,1487805.663260389585,0640 BCE-05-23 03:55:06,-639,BCE,640,5,23,03:55:06,Julian,saturn,114,Receding from perihelion,1483995.356048121583,0651 BCE-12-16 20:32:43,1335127711.353169202805,1487368934.078105211258,152241222.724936008453,152241222.724935799837,-0.000010281801,2
3_6,1490970.143809952540,0631 BCE-01-20 15:27:05,-630,BCE,631,1,20,15:27:05,Julian,saturn,114,Approaching perihelion,1483995.356048121583,0651 BCE-12-16 20:32:43,1335127711.353169202805,1483218242.220331192017,148090530.867161989212,148090530.867199748755,-0.000010281801,2
3_6,1498528.997885420220,0611 BCE-10-01 11:56:57,-610,BCE,611,10,1,11:56:57,Julian,saturn,115,Receding from perihelion,1494766.712282441556,0621 BCE-06-13 05:05:41,1337342491.414451122284,1485468359.048606395721,148125867.634155273438,148125867.634160071611,-0.000010281801,2
3_6,1501680.605996241327,0602 BCE-05-19 02:32:38,-601,BCE,602,5,19,02:32:38,Julian,saturn,115,Approaching perihelion,1494766.712282441556,0621 BCE-06-13 05:05:41,1337342491.414451122284,1489562019.414443731308,152219527.999992609024,152219527.999995082617,-0.000010281801,2
3_6,1509170.350567673799,0582 BCE-11-19 20:24:49,-581,BCE,582,11,19,20:24:49,Julian,saturn,116,Receding from perihelion,1505519.720584231894,0592 BCE-11-21 05:17:38,1334690529.449836969376,1481661734.972918033600,146971205.523081064224,146971205.523075401783,-0.000010281801,2
3_6,1512521.811055249302,0572 BCE-01-22 07:27:55,-571,BCE,572,1,22,07:27:55,Julian,saturn,116,Approaching perihelion,1505519.720584231894,0592 BCE-11-21 05:17:38,1334690529.449836969376,1482835637.391219615936,148145107.941382646561,148145107.941379070282,-0.000010281801,2
3_6,1520060.201350768097,0552 BCE-09-12 16:49:57,-551,BCE,552,9,12,16:49:57,Julian,saturn,117,Receding from perihelion,1516281.477374821203,0562 BCE-05-09 23:27:25,1336996305.260868787766,1485922316.131483078003,148926010.870614290237,148926010.870589882135,-0.000010281801,2
3_6,1523242.719581695739,0543 BCE-05-31 05:16:12,-542,BCE,543,5,31,05:16:12,Julian,saturn,117,Approaching perihelion,1516281.477374821203,0562 BCE-05-09 23:27:25,1336996305.260868787766,1489243215.223001003265,152246909.962132215500,152246909.962136715651,-0.000010281801,2
3_6,1530693.406590461498,0523 BCE-10-23 21:45:29,-522,BCE,523,10,23,21:45:29,Julian,saturn,118,Receding from perihelion,1527058.134272893891,0533 BCE-11-09 15:13:21,1334230600.197499752045,1481650534.926089286804,147419934.728589534760,147419934.728629529476,-0.000010281801,2
3_6,1534079.976060116198,0513 BCE-01-31 11:25:32,-512,BCE,513,1,31,11:25:32,Julian,saturn,118,Approaching perihelion,1527058.134272893891,0533 BCE-11-09 15:13:21,1334230600.197499752045,1482695255.201136350632,148464655.003636598587,148464655.003635108471,-0.000010281801,2
3_6,1541595.651939529227,0493 BCE-08-29 03:38:48,-492,BCE,493,8,29,03:38:48,Julian,saturn,119,Receding from perihelion,1537799.131647756090,0503 BCE-04-07 15:09:34,1336457847.962303638458,1486051084.408195972443,149593236.445892333984,149593236.445895284414,-0.000010281801,2
3_6,1544815.289783222601,0484 BCE-06-22 18:57:17,-483,BCE,484,6,22,18:57:17,Julian,saturn,119,Approaching perihelion,1537799.131647756090,0503 BCE-04-07 15:09:34,1336457847.962303638458,1488474447.249177217484,152016599.286873579025,152016599.286876261234,-0.000010281801,2
3_6,1552238.185816800222,0464 BCE-10-18 16:27:35,-463,BCE,464,10,18,16:27:35,Julian,saturn,120,Receding from perihelion,1548604.118115120335,0474 BCE-11-06 14:50:05,1334240156.726679801941,1481819139.552824735641,147578982.826144933701,147578982.826142072678,-0.000010281801,2
3_6,1555635.311411737930,0454 BCE-02-05 19:28:26,-453,BCE,454,2,5,19:28:26,Julian,saturn,120,Approaching perihelion,1548604.118115120335,0474 BCE-11-06 14:50:05,1334240156.726679801941,1482917362.464232444763,148677205.737552642822,148677205.737561166286,-0.000010281801,2
3_6,1563140.216085299617,0434 BCE-08-24 17:11:10,-433,BCE,434,8,24,17:11:10,Julian,saturn,121,Receding from perihelion,1559334.184417987010,0444 BCE-03-23 16:25:34,1336065671.464520215988,1485918302.077797889709,149852630.613277673721,149852630.613271504641,-0.000010281801,2
3_6,1566498.901752343634,0425 BCE-11-03 09:38:31,-424,BCE,425,11,3,09:38:31,Julian,saturn,121,Approaching perihelion,1559334.184417987010,0444 BCE-03-23 16:25:34,1336065671.464520215988,1483264969.820815086365,147199298.356294870377,147199298.356295675039,-0.000010281801,2
3_6,1573790.176679212600,0405 BCE-10-20 16:14:25,-404,BCE,405,10,20,16:14:25,Julian,saturn,122,Receding from perihelion,1570156.265304092085,0415 BCE-11-08 18:22:02,1334320936.855045795441,1481856583.253545522690,147535646.398499727249,147535646.398490637541,-0.000010281801,2
3_6,1577187.635254473891,0395 BCE-02-08 03:14:46,-394,BCE,395,2,8,03:14:46,Julian,saturn,122,Approaching perihelion,1570156.265304092085,0415 BCE-11-08 18:22:02,1334320936.855045795441,1483082284.819488763809,148761347.964442968369,148761347.964456170797,-0.000010281801,2
3_6,1584693.995507833082,0375 BCE-08-28 11:53:32,-374,BCE,375,8,28,11:53:32,Julian,saturn,123,Receding from perihelion,1580876.316074830946,0385 BCE-03-15 19:35:09,1336027678.911413431168,1485724897.551371335983,149697218.639957904816,149697218.639964610338,-0.000010281801,2
3_6,1588051.615626653889,0366 BCE-11-07 02:46:30,-365,BCE,366,11,7,02:46:30,Julian,saturn,123,Approaching perihelion,1580876.316074830946,0385 BCE-03-15 19:35:09,1336027678.911413431168,1483183472.099492788315,147155793.188079357147,147155793.188077121973,-0.000010281801,2
3_6,1595357.362511595478,0346 BCE-11-07 20:42:01,-345,BCE,346,11,7,20:42:01,Julian,saturn,124,Receding from perihelion,1591714.928173780441,0356 BCE-11-17 10:16:34,1334846759.927287817001,1481997955.711288452148,147151195.784000635147,147151195.784005522728,-0.000010281801,2
3_6,1598735.466976501280,0336 BCE-02-05 23:12:27,-335,BCE,336,2,5,23:12:27,Julian,saturn,124,Approaching perihelion,1591714.928173780441,0356 BCE-11-17 10:16:34,1334846759.927287817001,1483502066.881212472916,148655306.953924655914,148655306.953904747963,-0.000010281801,2
3_6,1606252.053601721302,0316 BCE-09-05 13:17:11,-315,BCE,316,9,5,13:17:11,Julian,saturn,125,Receding from perihelion,1602428.462306060595,0326 BCE-03-18 23:05:43,1336072404.972935199738,1485421498.583799839020,149349093.610864639282,149349093.610865175724,-0.000010281801,2
3_6,1609471.574497172842,0307 BCE-06-30 01:47:17,-306,BCE,307,6,30,01:47:17,Julian,saturn,125,Approaching perihelion,1602428.462306060595,0326 BCE-03-18 23:05:43,1336072404.972935199738,1487972311.772453546524,151899906.799518346786,151899906.799518406391,-0.000010281801,2
3_6,1616939.507283724379,0287 BCE-12-10 00:10:29,-286,BCE,287,12,10,00:10:29,Julian,saturn,126,Receding from perihelion,1613268.110431913752,0297 BCE-11-20 14:39:01,1335670511.327834129333,1482678896.983644962311,147008385.655810832977,147008385.655804127455,-0.000010281801,2
3_6,1620273.348030885216,0277 BCE-01-25 20:21:10,-276,BCE,277,1,25,20:21:10,Julian,saturn,126,Approaching perihelion,1613268.110431913752,0297 BCE-11-20 14:39:01,1335670511.327834129333,1483826411.668040752411,148155900.340206623077,148155900.340198606253,-0.000010281801,2
3_6,1627819.311237615300,0257 BCE-09-22 19:28:11,-256,BCE,257,9,22,19:28:11,Julian,saturn,127,Receding from perihelion,1623982.605074346066,0267 BCE-03-23 02:31:18,1336595053.336413145065,1485201101.711232185364,148606048.374819040298,148606048.374821960926,-0.000010281801,2
3_6,1630979.030600452563,0248 BCE-05-18 12:44:04,-247,BCE,248,5,18,12:44:04,Julian,saturn,127,Approaching perihelion,1623982.605074346066,0267 BCE-03-23 02:31:18,1336595053.336413145065,1488766238.397452831268,152171185.061039686203,152171185.061041742563,-0.000010281801,2
3_6,1638661.044901242945,0227 BCE-05-30 13:04:39,-226,BCE,227,5,30,13:04:39,Julian,saturn,128,Receding from perihelion,1634821.000589694828,0238 BCE-11-24 12:00:51,1336661780.945995569229,1488888954.270782709122,152227173.324787139893,152227173.324791729450,-0.000010281801,2
3_6,1641801.414955962915,0218 BCE-01-03 21:57:32,-217,BCE,218,1,3,21:57:32,Julian,saturn,128,Approaching perihelion,1634821.000589694828,0238 BCE-11-24 12:00:51,1336661780.945995569229,1484098290.614408969879,147436509.668413400650,147436509.668410509825,-0.000010281801,2
3_6,1649384.701156622730,0198 BCE-10-09 04:49:40,-197,BCE,198,10,9,04:49:40,Julian,saturn,129,Receding from perihelion,1645529.677077245200,0208 BCE-03-20 04:14:59,1337160514.198034048080,1485173431.684264421463,148012917.486230373383,148012917.486238270998,-0.000010281801,2
3_6,1652493.481877215672,0189 BCE-04-12 23:33:54,-188,BCE,189,4,12,23:33:54,Julian,saturn,129,Approaching perihelion,1645529.677077245200,0208 BCE-03-20 04:14:59,1337160514.198034048080,1488541285.763616800308,151380771.565582752228,151380771.565587937832,-0.000010281801,2
3_6,1660251.384462964488,0168 BCE-07-09 21:13:38,-167,BCE,168,7,9,21:13:38,Julian,saturn,130,Receding from perihelion,1656364.494185380870,0179 BCE-11-17 23:51:38,1337949320.603562116623,1489625364.823880910873,151676044.220318794250,151676044.220318347216,-0.000010281801,2
3_6,1663303.502157707931,0160 BCE-11-17 00:03:06,-159,BCE,160,11,17,00:03:06,Julian,saturn,130,Approaching perihelion,1656364.494185380870,0179 BCE-11-17 23:51:38,1337949320.603562116623,1484996252.689281940460,147046932.085719823837,147046932.085718214512,-0.000010281801,2
3_6,1670952.282262698282,0139 BCE-10-26 18:46:27,-138,BCE,139,10,26,18:46:27,Julian,saturn,131,Receding from perihelion,1667074.750550647033,0149 BCE-03-15 06:00:48,1337895338.634563684464,1485361121.324262380600,147465782.689698696136,147465782.689695984125,-0.000010281801,2
3_6,1674008.148282087641,0130 BCE-03-09 15:33:32,-129,BCE,130,3,9,15:33:32,Julian,saturn,131,Approaching perihelion,1667074.750550647033,0149 BCE-03-15 06:00:48,1337895338.634563684464,1487856076.123884677887,149960737.489320993423,149960737.489327877760,-0.000010281801,2
3_6,1681822.418110274011,0109 BCE-07-30 22:02:05,-108,BCE,109,7,30,22:02:05,Julian,saturn,132,Receding from perihelion,1677897.051000645850,0120 BCE-10-31 13:13:26,1339073808.666241884232,1490068116.477551937103,150994307.811310052872,150994307.811349958181,-0.000010281801,2
3_6,1684653.209025640506,0101 BCE-04-30 17:00:59,-100,BCE,101,4,30,17:00:59,Julian,saturn,132,Approaching perihelion,1677897.051000645850,0120 BCE-10-31 13:13:26,1339073808.666241884232,1490921749.392354011536,151847940.726112127304,151847940.726116567850,-0.000010281801,2
3_6,1692518.554546917789,0080 BCE-11-12 01:18:33,-79,BCE,80,11,12,01:18:33,Julian,saturn,133,Receding from perihelion,1688606.266512223985,0090 BCE-02-25 18:23:47,1338719285.485053062439,1485846741.876929759979,147127456.391876697540,147127456.391873538494,-0.000010281801,2
3_6,1695517.070079214638,0071 BCE-01-27 13:40:55,-70,BCE,71,1,27,13:40:55,Julian,saturn,133,Approaching perihelion,1688606.266512223985,0090 BCE-02-25 18:23:47,1338719285.485053062439,1486893556.669963836670,148174271.184910774231,148174271.184891462326,-0.000010281801,2
3_6,1703388.321763744112,0050 BCE-08-16 19:43:20,-49,BCE,50,8,16,19:43:20,Julian,saturn,134,Receding from perihelion,1699422.165866140276,0061 BCE-10-06 15:58:51,1340264194.188847303391,1490624252.244493722916,150360058.055646419525,150360058.055653929710,-0.000010281801,2
3_6,1706161.269001294859,0042 BCE-03-20 18:27:22,-41,BCE,42,3,20,18:27:22,Julian,saturn,134,Approaching perihelion,1699422.165866140276,0061 BCE-10-06 15:58:51,1340264194.188847303391,1490665721.917383432388,150401527.728536128998,150401527.728531688452,-0.000010281801,2
3_6,1714067.222101429943,0021 BCE-11-10 17:19:50,-20,BCE,21,11,10,17:19:50,Julian,saturn,135,Receding from perihelion,1710129.749257298885,0031 BCE-01-30 05:58:56,1339233765.862481117249,1486386786.674284458160,147153020.811803340912,147153020.811800926924,-0.000010281801,2
3_6,1717010.891454383265,0013 BCE-12-02 09:23:42,-12,BCE,13,12,2,09:23:42,Julian,saturn,135,Approaching perihelion,1710129.749257298885,0031 BCE-01-30 05:58:56,1339233765.862481117249,1486213450.401998758316,146979684.539517641068,146979684.539521574974,-0.000010281801,2
3_6,1724943.679321123287,0010 CE-08-22 04:18:13,10,CE,10,8,22,04:18:13,Julian,saturn,136,Receding from perihelion,1720932.772346523823,0002 BCE-08-29 06:32:11,1341164021.997608661652,1491300872.182463169098,150136850.184854507446,150136850.184861928225,-0.000010281801,2
3_6,1727675.432912728749,0018 CE-02-12 22:23:24,18,CE,18,2,12,22:23:24,Julian,saturn,136,Approaching perihelion,1720932.772346523823,0002 BCE-08-29 06:32:11,1341164021.997608661652,1489968421.068348884583,148804399.070740222931,148804399.070749193430,-0.000010281801,2
3_6,1735609.516347542871,0039 CE-11-04 00:23:32,39,CE,39,11,4,00:23:32,Julian,saturn,137,Receding from perihelion,1731646.014837422874,0028 CE-12-27 12:21:22,1339806325.966596603394,1487119770.262545108795,147313444.295948505402,147313444.295954942703,-0.000010281801,2
3_6,1738331.367445174372,0047 CE-04-17 20:49:07,47,CE,47,4,17,20:49:07,Julian,saturn,137,Approaching perihelion,1731646.014837422874,0028 CE-12-27 12:21:22,1339806325.966596603394,1491239044.432316780090,151432718.465720176697,151432718.465720862150,-0.000010281801,2
3_6,1746486.509436565218,0069 CE-08-15 00:13:35,69,CE,69,8,15,00:13:35,Julian,saturn,138,Receding from perihelion,1742440.491394382203,0058 CE-07-17 23:47:36,1341682540.097071170807,1492140711.697663545609,150458171.600592374802,150458171.600584894419,-0.000010281801,2
3_6,1749194.759351977846,0077 CE-01-13 06:13:28,77,CE,77,1,13,06:13:28,Julian,saturn,138,Approaching perihelion,1742440.491394382203,0058 CE-07-17 23:47:36,1341682540.097071170807,1489322434.486057281494,147639894.388986110687,147639894.388981699944,-0.000010281801,2
3_6,1757136.309056297410,0098 CE-10-11 19:25:02,98,CE,98,10,11,19:25:02,Julian,saturn,139,Receding from perihelion,1753152.999034109293,0087 CE-11-15 11:58:37,1339935534.146286964417,1487953232.872740745544,148017698.726453781128,148017698.726453870535,-0.000010281801,2
3_6,1759846.426969426451,0106 CE-03-13 22:14:50,106,CE,106,3,13,22:14:50,Julian,saturn,139,Approaching perihelion,1753152.999034109293,0087 CE-11-15 11:58:37,1339935534.146286964417,1489994866.362112522125,150059332.215825557709,150059332.215816587210,-0.000010281801,2
3_6,1768023.410634089261,0128 CE-08-01 21:51:19,128,CE,128,8,1,21:51:19,Julian,saturn,140,Receding from perihelion,1763942.611202969216,0117 CE-05-31 02:40:08,1342122188.922798395157,1493118553.878516912460,150996364.955718517303,150996364.955721527338,-0.000010281801,2
3_6,1770709.669797124341,0135 CE-12-10 04:04:30,135,CE,135,12,10,04:04:30,Julian,saturn,140,Approaching perihelion,1763942.611202969216,0117 CE-05-31 02:40:08,1342122188.922798395157,1489122359.374582290649,147000170.451783895493,147000170.451783061028,-0.000010281801,2
3_6,1778658.590836503077,0157 CE-09-14 02:10:48,157,CE,157,9,14,02:10:48,Julian,saturn,141,Receding from perihelion,1774661.870628237957,0146 CE-10-05 08:53:42,1339823893.226201057434,1488993078.299870252609,149169185.073669195175,149169185.073699116707,-0.000010281801,2
3_6,1781376.426537168678,0165 CE-02-21 22:14:13,165,CE,165,2,21,22:14:13,Julian,saturn,141,Approaching perihelion,1774661.870628237957,0146 CE-10-05 08:53:42,1339823893.226201057434,1488978680.837579488754,149154787.611378431320,149154787.611330479383,-0.000010281801,2
3_6,1789543.593428975902,0187 CE-07-04 02:14:32,187,CE,187,7,4,02:14:32,Julian,saturn,142,Receding from perihelion,1785444.822285812115,0176 CE-04-13 07:44:05,1342029772.277038097382,1493924988.783246040344,151895216.506207942963,151895216.506213754416,-0.000010281801,2
3_6,1792074.693958093878,0194 CE-06-08 04:39:18,194,CE,194,6,8,04:39:18,Julian,saturn,142,Approaching perihelion,1785444.822285812115,0176 CE-04-13 07:44:05,1342029772.277038097382,1494228865.327338695526,152199093.050300598145,152199093.050297468901,-0.000010281801,2
3_6,1800179.256786168320,0216 CE-08-15 18:09:46,216,CE,216,8,15,18:09:46,Julian,saturn,143,Receding from perihelion,1796169.269048003014,0205 CE-08-23 18:27:26,1339654956.695087671280,1490132357.014115571976,150477400.319027900696,150477400.318995684385,-0.000010281801,2
3_6,1802912.413688303903,0224 CE-02-08 21:55:43,224,CE,224,2,8,21:55:43,Julian,saturn,143,Approaching perihelion,1796169.269048003014,0205 CE-08-23 18:27:26,1339654956.695087671280,1488192119.979779243469,148537163.284691572189,148537163.284689575434,-0.000010281801,2
